Campaign Name,Date,Impressions,Clicks,Spend,Conversions,Revenue,CTR,ROAS,Conversion Rate
Campaign C,2023-01-24,66962,3843,288.53,407,1849.81,5.739075893790508,6.411153086334177,10.590684361176164
Campaign A,2023-08-07,78259,4852,854.24,490,4144.43,6.199925887118415,4.851599082225136,10.098928276999175
Campaign C,2023-10-24,21617,6194,3495.15,342,5970.74,28.653374658833325,1.7082929201894053,5.521472392638037
Campaign A,2023-02-15,86694,2847,2280.68,248,628.72,3.283964288186034,0.27567216794990973,8.71092377941693
Campaign C,2024-06-11,45136,825,2397.63,379,6714.76,1.8278092874867067,2.8005822416302766,45.93939393939394
Campaign D,2023-11-10,10182,1992,1475.79,387,732.27,19.563936358279317,0.49618848210111194,19.427710843373493
Campaign A,2023-05-05,84298,8372,3455.42,212,7165.35,9.931433723220005,2.073655300947497,2.532250358337315
Campaign B,2023-03-19,14599,7244,1680.16,67,7788.2,49.619836975135286,4.635391867441196,0.924903368304804
Campaign A,2024-08-25,27999,4993,1299.25,487,7795.56,17.83277974213365,6.000046180488744,9.75365511716403
Campaign D,2023-08-20,10870,9689,214.09,494,2005.32,89.13523459061638,9.366714932972114,5.098565383424502
Campaign C,2023-09-01,92037,6258,1784.83,238,3812.88,6.799439355911209,2.136270681241351,3.803131991051454
Campaign C,2024-04-30,53036,1945,4151.41,228,8733.2,3.6673203107323324,2.10367080100496,11.722365038560412
Campaign D,2024-03-28,82625,9966,4963.63,392,5900.75,12.061724659606657,1.188797311644905,3.9333734697973113
Campaign B,2023-03-24,17647,5404,4630.65,453,5549.89,30.622768742562474,1.198512087935819,8.382679496669134
Campaign A,2023-12-04,50653,3182,4234.78,80,7438.16,6.281957633308985,1.756445435181993,2.51414204902577
Campaign A,2023-07-07,69929,2677,3817.16,95,2121.52,3.828168570979136,0.5557849291095999,3.548748599178184
Campaign B,2024-12-17,1250,7988,341.44,244,9441.14,639.04,27.650948922211807,3.0545818728092136
Campaign B,2023-06-04,54096,4156,3007.71,337,9799.66,7.682638272700385,3.258179811218502,8.108758421559191
Campaign D,2023-05-30,84065,4180,4491.78,139,874.45,4.972342829953012,0.19467783373183906,3.325358851674641
Campaign A,2023-03-05,60018,3873,3445.6,326,4311.63,6.453064080775767,1.2513437427443697,8.41724761167054
Campaign B,2023-08-25,18746,2789,4739.87,361,6812.07,14.877840605995946,1.4371849860861163,12.943707422015061
Campaign A,2023-12-07,32606,4246,1853.45,32,5575.41,13.022143163834876,3.008125387790337,0.753650494583137
Campaign B,2024-04-18,36025,7077,642.18,174,5828.73,19.64469118667592,9.076473885826404,2.4586689275116576
Campaign D,2023-03-11,42979,5364,1730.04,399,2044.2,12.480513739268014,1.1815911770826109,7.438478747203579
Campaign A,2024-11-14,99105,9723,1349.02,172,333.05,9.8108067201453,0.2468829224177551,1.7690013370358941
Campaign D,2024-01-07,65131,7865,2229.16,380,5323.11,12.075662894781287,2.387944337777459,4.831532104259377
Campaign A,2024-09-05,19925,8550,3473.46,442,7879.47,42.91091593475534,2.268478692715621,5.169590643274854
Campaign B,2024-02-12,10407,8676,1819.3,486,7363.89,83.36696454309599,4.047650195129996,5.601659751037345
Campaign A,2024-02-02,94943,908,4455.99,260,6626.99,0.956363291659206,1.487209351906086,28.634361233480178
Campaign D,2024-11-20,42245,3933,3387.21,29,5101.18,9.309977512131614,1.5060123228261608,0.737350622934147
Campaign A,2023-01-04,5311,3960,3138.07,188,4829.71,74.56222933534174,1.5390701928255264,4.747474747474747
Campaign A,2024-12-21,36770,720,848.69,34,9033.05,1.9581180310035355,10.643521191483343,4.722222222222222
Campaign C,2024-02-11,91292,7210,2572.84,30,2237.81,7.897734741269772,0.8697820307520093,0.4160887656033287
Campaign C,2024-07-28,76243,2397,4979.39,490,7895.08,3.1438951772621753,1.585551643876057,20.442219440967875
Campaign B,2024-08-24,93465,5325,3989.65,235,9933.77,5.697319852351147,2.489885077638389,4.413145539906103
Campaign B,2023-02-12,12927,9529,2014.41,303,6818.04,73.71393208014234,3.3846337140899814,3.179767026970301
Campaign D,2023-12-24,61619,2009,3034.05,376,5998.21,3.2603580064590467,1.9769647830457637,18.71577899452464
Campaign B,2024-07-12,17414,6306,3403.7,21,9690.14,36.212243022855176,2.84694303258219,0.3330161750713606
Campaign D,2023-09-17,96626,4581,446.59,175,1760.36,4.740959990064786,3.941781051971607,3.8201266099105
Campaign D,2023-11-29,90715,9710,1524.07,259,3660.64,10.703852725569089,2.401884427880609,2.66735324407827
Campaign B,2023-04-25,26876,3199,809.85,236,3698.46,11.902812918589076,4.56684571216892,7.377305407939981
Campaign C,2024-08-29,13511,8530,1784.58,455,2581.41,63.13374287617497,1.4465084221497495,5.3341148886283705
Campaign B,2023-12-17,39450,4394,2017.35,282,3686.82,11.138149556400508,1.827555952115399,6.417842512517069
Campaign D,2023-10-13,47824,3638,4331.55,32,3471.04,7.607059217129475,0.8013390125936443,0.8796041781198461
Campaign B,2023-04-10,78074,8503,2393.53,294,7067.55,10.890949611906652,2.9527726830246537,3.4576031988709865
Campaign B,2023-08-23,5952,9063,293.7,313,2176.89,152.26814516129033,7.411950970377936,3.4536025598587665
Campaign C,2023-12-27,59744,6169,825.09,30,8988.77,10.325723085163363,10.894290319843895,0.4863024801426487
Campaign A,2024-12-06,13750,2797,188.71,370,9203.54,20.341818181818184,48.77081235758572,13.228459063282088
Campaign A,2023-06-21,16593,2549,3483.05,377,9089.1,15.361899596215272,2.6095232626577283,14.790113770105922
Campaign C,2023-04-05,30579,2921,2159.16,122,7679.43,9.552307138886164,3.556674817984772,4.1766518315645325
Campaign A,2023-03-07,9937,5464,2779.97,462,4698.35,54.986414410787965,1.6900721950236877,8.455344070278183
Campaign A,2024-02-08,38122,3883,573.8,97,3384.28,10.18571953202875,5.8980132450331135,2.498068503734226
Campaign B,2023-01-08,71578,7822,2940.69,423,1441.45,10.927938752130544,0.4901740747919706,5.407824085911531
Campaign A,2023-06-26,7515,5376,1712.89,191,153.38,71.53692614770459,0.08954457087145117,3.552827380952381
Campaign C,2023-05-13,30010,143,3103.74,325,6136.82,0.4765078307230923,1.9772339177895055,227.27272727272728
Campaign A,2024-09-05,88001,8160,650.06,459,6973.96,9.272621902023841,10.728178937328863,5.625
Campaign D,2023-12-18,83257,7191,234.4,433,2921.57,8.637111594220306,12.464035836177475,6.021415658461966
Campaign C,2023-09-30,71310,9191,3869.9,284,433.64,12.888795400364605,0.11205457505361895,3.08997932760309
Campaign B,2024-04-28,39002,2234,2458.94,85,2865.5,5.72791138915953,1.1653395365482688,3.8048343777976723
Campaign D,2024-11-02,90083,7016,3602.41,68,338.71,7.788372944950768,0.09402316782376242,0.9692132269099202
Campaign A,2024-02-15,12567,7467,445.74,195,453.51,59.417522081642396,1.0174316866334634,2.611490558457212
Campaign C,2023-10-23,59197,1217,3544.09,186,6566.33,2.055847424700576,1.8527548679632853,15.283483976992605
Campaign A,2024-08-27,84797,8876,3187.8,55,6748.76,10.467351439319787,2.117058786624004,0.6196484903109508
Campaign A,2024-08-23,48774,2204,2919.69,261,5107.4,4.518801000533071,1.7492953018984891,11.842105263157894
Campaign B,2024-08-03,33518,4624,3921.19,455,2856.79,13.795572528193805,0.7285517916754862,9.839965397923875
Campaign A,2023-03-09,6736,9475,4388.01,241,6124.67,140.66211401425178,1.395773938527943,2.5435356200527703
Campaign A,2023-03-22,94658,8007,3689.77,192,6988.08,8.458872995415073,1.8939066662691713,2.397901835893593
Campaign C,2023-07-30,94149,3044,4676.11,163,8332.46,3.2331729492612773,1.7819212978308894,5.354796320630749
Campaign A,2024-06-01,48129,9097,593.39,109,1267.61,18.90128612686738,2.136217327558604,1.1981972078707266
Campaign A,2024-05-21,90061,7604,792.35,420,2421.9,8.443166298397752,3.056603773584906,5.523408732246186
Campaign C,2024-10-18,33783,1005,1500.88,4,5693.35,2.9748690169611933,3.7933412398059803,0.3980099502487562
Campaign D,2023-10-12,43396,2271,3634.13,451,9572.46,5.233201216702,2.634044461810667,19.859092910612063
Campaign B,2023-07-24,17693,2622,2347.97,120,2466.49,14.819420109647883,1.0504776466479555,4.576659038901601
Campaign D,2023-06-03,38900,5807,2401.02,228,8112.44,14.9280205655527,3.3787473657029095,3.9262958498364045
Campaign D,2023-11-08,38342,2892,3749.8,25,379.76,7.5426425329925415,0.1012747346525148,0.8644536652835408
Campaign D,2024-03-09,97459,9719,3263.56,385,5249.14,9.972398649688587,1.6084092218313744,3.9613128922728675
Campaign A,2024-06-26,7848,2896,2017.23,449,8595.1,36.901121304791026,4.26084283894251,15.504143646408842
Campaign B,2024-07-01,47555,6656,1371.87,402,7021.56,13.996425191883082,5.118240066478603,6.039663461538462
Campaign A,2023-05-28,59985,6398,3008.4,448,8909.98,10.665999833291655,2.9617005717324822,7.00218818380744
Campaign A,2023-02-21,9697,7157,1711.43,40,9069.09,73.80633185521295,5.299129967337256,0.5588933910856504
Campaign A,2023-05-11,38267,6655,1495.02,51,5081.07,17.39096349334936,3.398663563029257,0.7663410969196093
Campaign C,2024-01-23,29517,7859,1101.33,416,1842.68,26.625334552969477,1.673140657205379,5.293294312253467
Campaign D,2023-03-01,22799,5589,3857.73,14,7634.19,24.514233080398263,1.9789332068340706,0.2504920379316515
Campaign C,2024-09-30,35917,6625,2656.05,188,8843.52,18.44530445193084,3.3295758739481562,2.8377358490566036
Campaign B,2023-08-15,19870,5032,2949.4,467,8750.02,25.32460996477101,2.9667118736014104,9.28060413354531
Campaign D,2024-06-14,83749,4857,4721.61,487,129.72,5.799472232504269,0.027473679528804796,10.026765493102738
Campaign A,2024-04-01,74956,3342,363.09,124,9823.85,4.458615721223118,27.056239499848527,3.7103530819868342
Campaign D,2024-09-06,45218,9142,718.34,499,4651.35,20.217612455216948,6.475137121697247,5.458324217895428
Campaign C,2024-07-29,61597,3555,3360.52,199,6330.69,5.771384970047243,1.8838423815361907,5.5977496483825595
Campaign B,2023-12-16,63659,7942,3476.05,410,2984.35,12.475847876969478,0.8585463385164195,5.16242760010073
Campaign D,2024-12-28,15628,9025,3425.3,370,3046.99,57.7489122088559,0.8895541996321489,4.099722991689751
Campaign B,2023-09-20,69340,7827,3183.61,88,9569.05,11.287856936832997,3.0057230628123417,1.124313274562412
Campaign D,2023-08-03,32967,558,3447.78,32,5672.64,1.6926016926016925,1.6453021944555628,5.734767025089606
Campaign D,2023-08-11,61416,5478,3412.17,87,9956.15,8.919499804611176,2.917835277843718,1.5881708652792992
Campaign B,2024-01-22,99349,8522,3036.22,186,632.45,8.57784174979114,0.20830176996396838,2.1825862473597746
Campaign D,2023-10-19,55963,5415,3663.45,293,278.35,9.676035952325645,0.075980291801444,5.410895660203139
Campaign A,2023-08-24,86761,2189,4448.3,372,3873.47,2.523023017254296,0.8707753523818087,16.99406121516674
Campaign B,2023-09-02,17760,549,3979.83,188,1706.56,3.0912162162162162,0.4288022352713558,34.244080145719494
Campaign C,2024-10-06,9905,9895,4071.69,355,6611.46,99.89904088844018,1.623763105737421,3.58767054067711
Campaign A,2024-09-19,90354,443,432.0,240,6097.85,0.4902937335369768,14.11539351851852,54.176072234762984
Campaign C,2023-08-24,63759,1584,1177.32,432,7579.04,2.4843551498611958,6.437536098936568,27.27272727272727
Campaign B,2024-06-12,38449,4577,2072.86,116,9414.47,11.904080730318084,4.541778026494794,2.534411186366616
Campaign A,2024-08-17,71650,9669,4860.77,318,8582.78,13.494766224703419,1.7657243605436999,3.288861309339125
Campaign B,2024-05-12,51242,8016,3164.28,66,1570.08,15.643417509074586,0.4961887064355872,0.8233532934131738
Campaign D,2023-03-26,73086,6864,4144.22,64,5211.0,9.391675560298825,1.257413940379613,0.9324009324009324
Campaign D,2023-03-22,27083,6347,1559.78,321,5762.27,23.43536535834287,3.6942838092551518,5.057507483850638
Campaign A,2024-09-24,55158,4304,2657.59,54,1510.95,7.803038543819572,0.5685414228680873,1.254646840148699
Campaign A,2023-07-05,76950,2112,442.58,383,1925.45,2.7446393762183234,4.350512901622306,18.134469696969695
Campaign A,2023-03-26,29860,9197,3598.27,429,4194.75,30.800401875418622,1.1657685498864732,4.66456453191258
Campaign A,2023-12-30,53771,8843,3860.07,279,6896.12,16.44566773911588,1.7865271873307995,3.1550378830713557
Campaign A,2024-11-27,33080,8779,4759.94,498,489.96,26.538694074969772,0.10293407059752854,5.6726278619432735
Campaign C,2024-06-25,24025,7843,445.79,209,5391.23,32.645161290322584,12.093653962628142,2.664796633941094
Campaign A,2023-04-01,15064,3651,314.1,360,7427.84,24.23659054699947,23.648010187838267,9.860312243221035
Campaign D,2023-06-11,80359,2161,995.15,217,7497.2,2.6891822944536394,7.53373863236698,10.041647385469691
Campaign B,2024-01-26,10706,269,133.75,391,4896.21,2.512609751541192,36.607177570093455,145.35315985130111
Campaign A,2023-09-07,16535,7561,4575.9,392,6844.6,45.727245237375264,1.4957931772984552,5.18449940484063
Campaign A,2023-10-06,71568,4851,896.48,415,8722.24,6.778169014084508,9.72943066214528,8.554937126365699
Campaign A,2024-09-07,89825,8521,1682.13,367,736.26,9.486223211800723,0.43769506518521156,4.3070062199272385
Campaign A,2024-10-20,8625,4657,3089.85,476,7979.11,53.994202898550725,2.5823616033140766,10.221172428602104
Campaign A,2024-01-11,76100,669,1881.19,190,8085.69,0.8791064388961891,4.298178280769087,28.400597907324364
Campaign B,2023-05-31,71442,1994,3382.84,243,701.35,2.7910752778477645,0.20732579725910774,12.18655967903711
Campaign B,2023-06-15,4839,3019,2988.56,150,3251.27,62.38892333126679,1.0879052118746153,4.9685326266975816
Campaign C,2023-05-18,82368,4550,1766.77,256,4643.83,5.523989898989899,2.628429280551515,5.626373626373626
Campaign B,2023-01-10,23074,7336,2828.73,306,1480.3,31.793360492329025,0.5233090468160623,4.171210468920393
Campaign B,2024-08-17,3597,7487,389.67,208,8274.94,208.14567695301642,21.23576359483666,2.7781487912381464
Campaign A,2024-12-28,34405,2730,324.49,5,2001.76,7.934893184130214,6.1689420321119295,0.18315018315018314
Campaign C,2023-10-04,13759,2133,2344.79,476,3752.96,15.502580129369866,1.600552714742045,22.315986872948898
Campaign C,2024-07-24,54189,5909,2243.77,434,2243.58,10.904427097750466,0.9999153210890599,7.344728380436622
Campaign C,2024-05-24,45436,6584,3648.09,365,4875.44,14.490712210581918,1.3364363269546529,5.543742405832321
Campaign A,2023-08-13,38366,2324,4943.9,347,971.97,6.057446697596831,0.19659985032059712,14.931153184165233
Campaign A,2023-04-02,33161,2233,2902.46,104,9252.09,6.733813817436145,3.187671836993447,4.6574115539632785
Campaign C,2023-10-14,73121,8774,1023.5,169,2741.81,11.999288849988375,2.67885686370298,1.9261454296785958
Campaign B,2023-09-23,80331,4315,1293.95,186,7514.72,5.371525314013271,5.8075814366861165,4.310544611819235
Campaign C,2024-03-23,35939,4088,1165.11,303,9497.0,11.374829572330894,8.151161692887367,7.411937377690803
Campaign D,2023-02-03,37143,102,2119.37,60,1039.89,0.2746143284064292,0.4906599602712127,58.82352941176471
Campaign D,2023-04-05,61588,6641,2025.02,203,9882.18,10.782944729492758,4.880040690956139,3.056768558951965
Campaign A,2023-02-01,59443,842,786.55,360,4248.87,1.4164830173443468,5.401907062488081,42.75534441805225
Campaign D,2023-05-22,41203,3803,4345.89,43,9467.92,9.229910443414315,2.1785917268959865,1.1306863002892453
Campaign B,2024-06-25,86631,6081,2330.11,105,6711.34,7.0194272258198565,2.880267455184519,1.7266896891958559
Campaign C,2024-07-03,12186,5562,3300.72,167,5261.83,45.64254062038405,1.594146125693788,3.002517080186983
Campaign A,2023-02-07,35806,2131,736.44,395,3944.88,5.951516505613584,5.356688935962196,18.535898639136555
Campaign D,2023-07-03,12403,7097,1888.69,376,6905.16,57.22002741272273,3.6560579025673876,5.298013245033113
Campaign B,2024-05-14,75596,8168,4363.83,147,5661.0,10.804804487009894,1.2972549343122899,1.7997061704211559
Campaign A,2023-02-07,44554,8768,1371.35,493,293.85,19.67949005700947,0.21427790133809752,5.622718978102189
Campaign D,2024-03-10,52639,8884,155.02,459,2401.67,16.877220311936018,15.492646110179331,5.166591625393966
Campaign A,2023-04-15,12473,506,747.53,102,2012.4,4.0567626072316205,2.6920658702660765,20.158102766798418
Campaign C,2024-05-12,58819,3008,268.53,451,3503.07,5.113993777520869,13.045358060551896,14.993351063829788
Campaign B,2023-06-21,35092,249,2836.99,357,4579.87,0.7095634332611421,1.6143412560495456,143.3734939759036
Campaign D,2023-10-31,22397,6125,3524.61,253,9434.52,27.347412599901773,2.676755726165448,4.130612244897959
Campaign A,2024-04-21,17245,3406,1557.74,252,4122.94,19.75065236300377,2.6467446428800696,7.39870816206694
Campaign C,2024-10-19,83308,9897,561.34,146,1170.64,11.880011523503144,2.0854384152207217,1.4751945033848641
Campaign D,2023-10-03,10331,9553,119.29,70,4296.43,92.46926725389604,36.01668203537597,0.7327541086569663
Campaign A,2023-01-26,84177,8883,403.65,377,871.22,10.552763819095476,2.1583550105289238,4.244061690870201
Campaign D,2023-06-16,20051,5223,2438.95,426,5892.71,26.04857613086629,2.416084790586113,8.156232050545663
Campaign B,2023-12-10,82620,8380,2552.18,129,2344.36,10.142822561123214,0.9185715741052748,1.5393794749403342
Campaign B,2024-12-23,56437,8587,2170.39,322,4444.33,15.215195704945335,2.0477103193435284,3.7498544311168045
Campaign C,2024-03-22,72181,1298,2897.43,206,1767.53,1.7982571590861862,0.6100337195376593,15.870570107858242
Campaign D,2023-11-30,53906,1563,3004.84,157,1176.77,2.8994917077876305,0.39162484524966384,10.044785668586051
Campaign B,2023-03-30,58402,8779,4054.24,106,9155.72,15.032019451388651,2.2583073523027744,1.2074268139879256
Campaign D,2023-11-12,1275,4864,4186.41,178,716.89,381.4901960784314,0.17124218602573565,3.6595394736842106
Campaign B,2024-05-24,15803,1921,4955.55,287,8713.35,12.155919762070493,1.7583012985440567,14.94013534617387
Campaign D,2023-02-19,41878,9315,855.19,75,4005.8,22.243182577964564,4.6841052865445105,0.8051529790660225
Campaign A,2023-06-14,77229,5275,3838.13,41,9730.89,6.830335754703544,2.5353205858061085,0.7772511848341233
Campaign B,2023-06-13,14117,5695,1778.6,345,6302.17,40.3414323156478,3.543331834026763,6.057945566286216
Campaign B,2023-11-17,76539,9535,1305.61,383,3931.51,12.457701302603901,3.011243786429332,4.016780283167278
